Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Total
1,804,-692.1999999999996,-752.7999999999985,-737.3999999999965,-711.8999999999937,-698.4999999999972,-709.700000000004,-4302.49999999999
2,687,-559.2000000000025,-646.9000000000029,-625.8999999999962,-622.4999999999982,-578.400000000001,-620.500000000003,-3653.400000000004
3,791,-678.1000000000042,-755.0000000000043,-731.2000000000023,-717.5999999999959,-702.7000000000041,-732.2000000000047,-4316.800000000016
4,861,-775.6000000000048,-807.8000000000014,-819.700000000002,-798.8999999999996,-752.4999999999969,-772.4000000000034,-4726.900000000008
5,711,-632.3999999999994,-666.100000000003,-663.600000000001,-647.6999999999961,-625.8000000000025,-631.4000000000035,-3867.0000000000055
6,565,-460.8000000000024,-517.8000000000038,-508.09999999999934,-502.49999999999517,-468.9000000000028,-490.20000000000454,-2948.3000000000084
7,785,-660.8000000000051,-733.5000000000027,-730.1000000000029,-693.2999999999959,-655.5999999999999,-705.7999999999964,-4179.100000000002
8,822,-735.6000000000047,-793.3000000000045,-772.4000000000032,-732.899999999995,-734.2000000000027,-746.6000000000029,-4515.000000000013
9,775,-666.1000000000034,-717.0000000000032,-725.300000000003,-699.2999999999986,-692.400000000007,-715.0000000000081,-4215.100000000023
11,638,-500.50000000000057,-567.5999999999979,-558.6999999999986,-562.899999999997,-515.1,-541.900000000003,-3246.699999999997
12,967,-852.2000000000025,-891.0999999999975,-874.0999999999959,-912.900000000001,-822.699999999998,-870.3999999999953,-5223.39999999999
13,929,-847.3000000000035,-868.4999999999997,-868.4999999999975,-847.3999999999966,-794.4999999999983,-837.0999999999993,-5063.299999999995
14,815,-654.6000000000012,-776.8000000000036,-761.1000000000008,-711.299999999995,-677.8999999999985,-770.1000000000033,-4351.800000000002
15,559,-487.5000000000035,-524.4000000000021,-506.4999999999983,-491.2999999999975,-466.3000000000009,-480.0000000000049,-2956.0000000000073
16,804,-704.5999999999954,-737.399999999997,-750.5999999999987,-736.3999999999994,-670.3999999999976,-724.4,-4323.799999999987
17,989,-861.3999999999994,-946.3000000000004,-926.7999999999972,-906.9999999999953,-860.5999999999954,-916.3999999999972,-5418.4999999999845
18,797,-649.8000000000004,-725.3999999999968,-744.7000000000021,-732.5999999999982,-668.9999999999982,-722.6000000000039,-4244.099999999999
19,716,-653.9999999999992,-638.1999999999957,-649.0999999999973,-672.8000000000006,-587.9999999999985,-615.6000000000015,-3817.6999999999925
21,697,-620.0000000000028,-640.1000000000007,-633.9999999999956,-631.4999999999981,-596.1000000000008,-620.2000000000054,-3741.9000000000033
22,952,-793.5000000000026,-889.2000000000005,-879.7999999999994,-833.3999999999905,-818.7999999999964,-864.5000000000016,-5079.199999999991
23,776,-653.0999999999992,-709.9999999999993,-696.3999999999951,-691.3999999999968,-649.1999999999977,-675.1999999999992,-4075.2999999999874
24,834,-712.2000000000069,-745.299999999998,-757.6999999999981,-763.6999999999987,-694.4999999999964,-733.800000000001,-4407.199999999999
25,693,-586.5000000000022,-623.0999999999975,-638.7999999999993,-613.7999999999978,-579.6000000000007,-586.5000000000024,-3628.2999999999997
26,771,-692.000000000004,-703.9999999999997,-720.6000000000015,-704.8999999999985,-665.5000000000015,-669.299999999999,-4156.300000000004
27,966,-854.6999999999995,-882.0999999999939,-886.0999999999952,-882.4999999999983,-822.4999999999956,-868.9999999999961,-5196.899999999979
28,949,-793.5999999999959,-915.3000000000017,-897.1000000000017,-856.1999999999955,-816.5999999999996,-880.9000000000012,-5159.699999999995
29,954,-844.1000000000057,-918.4000000000055,-927.3000000000072,-867.1999999999988,-867.4000000000052,-909.0000000000103,-5333.400000000032
31,593,-505.40000000000407,-529.4999999999973,-541.000000000001,-513.5999999999966,-511.9000000000018,-522.9000000000034,-3124.3000000000043
32,993,-879.000000000002,-920.8000000000008,-928.7,-906.499999999999,-878.3000000000008,-874.3999999999954,-5387.699999999998
33,667,-606.5000000000058,-597.4999999999959,-599.5999999999988,-617.7999999999961,-570.799999999996,-554.3000000000013,-3546.4999999999945
34,827,-703.1000000000038,-749.9999999999985,-739.7999999999976,-746.4999999999953,-738.5000000000014,-731.1000000000025,-4408.999999999999
35,771,-663.9000000000041,-712.2000000000019,-693.6999999999973,-697.7999999999968,-676.3000000000013,-697.3000000000046,-4141.200000000005
36,889,-798.5000000000002,-810.5999999999977,-800.7999999999943,-825.3999999999988,-789.3999999999992,-778.8999999999975,-4803.599999999988
37,718,-669.2000000000029,-652.8999999999985,-662.8999999999976,-656.099999999998,-621.6000000000005,-640.3000000000044,-3903.0000000000014
38,911,-829.4000000000008,-828.3999999999959,-853.8999999999993,-867.3000000000022,-822.8999999999993,-813.2000000000007,-5015.0999999999985
39,760,-662.6999999999983,-667.6999999999965,-658.5999999999955,-718.100000000004,-627.0999999999962,-663.0999999999959,-3997.2999999999865
41,834,-793.9000000000043,-737.1999999999947,-772.1999999999988,-805.7000000000052,-717.999999999997,-738.9999999999976,-4565.999999999997
42,956,-864.3000000000084,-889.399999999999,-889.1999999999996,-921.900000000006,-845.1999999999972,-874.1000000000013,-5284.100000000011
43,841,-748.2999999999998,-742.6999999999939,-754.3999999999966,-796.2000000000011,-712.5999999999971,-724.299999999999,-4478.499999999987
44,924,-805.8000000000102,-801.1999999999925,-819.8999999999952,-874.8000000000035,-768.2999999999937,-779.1999999999953,-4849.19999999999
45,716,-645.8000000000044,-644.2999999999992,-671.8000000000048,-667.0999999999987,-617.2000000000011,-610.7000000000038,-3856.900000000012
46,685,-566.5000000000027,-599.9999999999967,-613.7999999999968,-650.0999999999998,-601.5000000000017,-589.8000000000014,-3621.6999999999994
47,716,-650.5000000000024,-630.8999999999967,-636.5999999999947,-665.9000000000012,-607.4999999999984,-631.9000000000017,-3823.2999999999947
48,684,-598.1000000000057,-585.9999999999953,-604.5999999999973,-623.1999999999971,-577.4999999999965,-595.0000000000009,-3584.399999999993
49,549,-465.40000000000265,-469.6999999999986,-479.6999999999981,-498.8999999999987,-441.80000000000143,-454.7000000000022,-2810.2000000000016
51,683,-617.8000000000038,-573.7999999999935,-600.3999999999991,-624.9999999999991,-544.1999999999954,-548.4000000000007,-3509.5999999999913
52,559,-481.7000000000032,-489.99999999999943,-493.3999999999967,-514.9000000000005,-471.1000000000001,-463.40000000000174,-2914.500000000002
53,811,-707.0000000000006,-705.6999999999928,-717.8999999999949,-768.3000000000018,-672.9999999999941,-689.7999999999965,-4261.699999999981
54,837,-744.6,-718.4999999999919,-734.9999999999934,-774.5000000000005,-709.0999999999941,-700.3999999999967,-4382.099999999977
55,691,-635.4000000000038,-598.5999999999943,-608.3999999999966,-666.0000000000036,-580.8999999999982,-584.6000000000001,-3673.899999999997
56,548,-492.2000000000027,-463.99999999999653,-465.4999999999979,-541.5000000000034,-438.20000000000033,-443.80000000000337,-2845.2000000000044
57,755,-695.2000000000088,-671.9999999999997,-675.3999999999966,-715.5999999999992,-658.500000000002,-675.0000000000044,-4091.7000000000107
58,971,-874.3000000000078,-885.9999999999967,-916.8000000000052,-938.7000000000055,-920.0000000000115,-904.2000000000091,-5440.0000000000355
59,639,-565.6000000000043,-535.2999999999951,-553.1999999999955,-593.8000000000009,-510.5999999999961,-512.8000000000038,-3271.299999999996
61,520,-437.20000000000323,-441.4999999999975,-440.3999999999967,-500.6000000000034,-424.2999999999995,-457.00000000000335,-2701.000000000003
62,736,-638.0000000000008,-629.299999999994,-652.0999999999958,-686.1000000000005,-592.3999999999963,-616.4999999999974,-3814.3999999999846
63,644,-559.4000000000026,-572.1999999999953,-568.7999999999971,-597.7000000000008,-537.1999999999961,-538.2000000000035,-3373.4999999999955
64,637,-524.5000000000036,-528.0999999999951,-540.3999999999966,-593.0000000000025,-495.29999999999654,-506.0000000000042,-3187.299999999999
65,759,-692.6000000000028,-647.9999999999923,-670.7999999999972,-701.3999999999997,-642.8999999999957,-635.5000000000033,-3991.1999999999907
66,727,-625.7000000000052,-621.7999999999954,-644.5999999999974,-664.2999999999986,-620.6000000000007,-616.4000000000019,-3793.399999999999
67,726,-609.3000000000023,-649.0000000000005,-662.3000000000029,-696.3000000000011,-621.9000000000011,-637.3000000000043,-3876.100000000012
68,681,-606.6000000000029,-579.5999999999949,-585.799999999994,-643.4999999999998,-554.7999999999988,-562.6000000000032,-3532.8999999999937
69,798,-736.2000000000049,-717.3999999999983,-721.6999999999999,-762.4000000000025,-726.300000000007,-735.2000000000047,-4399.200000000017
71,669,-597.600000000002,-607.3999999999995,-624.4000000000019,-596.0999999999946,-609.2000000000046,-611.3000000000027,-3646.0000000000055
72,627,-508.9000000000022,-534.6999999999969,-574.3000000000025,-559.399999999999,-507.99999999999875,-530.5000000000045,-3215.8000000000034
73,780,-696.3000000000087,-702.2999999999979,-711.2000000000007,-747.9000000000029,-694.4000000000038,-717.800000000002,-4269.900000000016
74,822,-720.5000000000053,-718.6999999999962,-741.8999999999976,-789.4000000000021,-709.0000000000034,-718.1,-4397.600000000006
75,856,-760.2000000000089,-791.4000000000009,-812.2000000000027,-824.9000000000052,-802.300000000007,-833.5000000000073,-4824.500000000032
76,546,-428.70000000000283,-464.2999999999962,-485.7000000000011,-490.299999999998,-439.29999999999876,-454.60000000000224,-2762.899999999999
77,637,-542.6000000000043,-538.1999999999964,-542.7999999999955,-583.3999999999993,-510.199999999997,-541.8000000000017,-3258.999999999994
78,667,-595.8000000000059,-588.899999999998,-621.6000000000021,-628.1999999999989,-595.4000000000032,-617.2000000000052,-3647.1000000000136
79,679,-575.0000000000056,-590.099999999996,-601.4999999999968,-629.2999999999988,-573.8000000000015,-609.6000000000007,-3579.2999999999997
81,860,-762.0000000000082,-791.2000000000021,-788.3999999999995,-824.9000000000038,-794.2000000000079,-824.6000000000067,-4785.300000000028
82,1044,-935.2000000000079,-989.1999999999992,-1004.4000000000032,-1031.4000000000071,-1026.400000000013,-1029.4000000000096,-6016.00000000004
83,634,-564.9000000000041,-539.5999999999973,-544.3999999999971,-595.9999999999998,-524.7999999999969,-517.700000000003,-3287.3999999999983
84,539,-445.90000000000214,-458.699999999998,-466.99999999999807,-493.6999999999993,-441.3999999999993,-435.8000000000027,-2742.499999999999
85,798,-709.800000000003,-732.3000000000013,-758.800000000004,-748.9000000000057,-721.9000000000035,-743.0000000000041,-4414.700000000023
86,456,-369.00000000000125,-390.69999999999897,-395.3999999999972,-415.09999999999684,-353.2999999999996,-364.2000000000024,-2287.6999999999966
87,682,-583.1000000000049,-604.8999999999955,-628.2000000000006,-614.699999999996,-622.0000000000028,-599.4000000000052,-3652.3000000000047
88,768,-629.6000000000049,-688.6000000000009,-698.5000000000006,-741.8000000000078,-662.2000000000045,-706.6000000000054,-4127.300000000024
89,628,-541.1000000000041,-551.0999999999976,-541.8999999999945,-582.7000000000027,-517.6999999999981,-518.2000000000054,-3252.700000000002
91,629,-513.5000000000034,-542.6999999999979,-567.0000000000005,-552.499999999997,-535.2000000000008,-542.4000000000037,-3253.3000000000034
92,681,-586.2000000000044,-571.7999999999945,-594.6999999999953,-644.1000000000014,-554.9999999999994,-555.100000000001,-3506.899999999996
93,1012,-893.4000000000053,-949.000000000003,-956.4000000000017,-985.6000000000053,-976.9000000000133,-1019.2000000000127,-5780.500000000041
94,826,-735.0000000000043,-779.7000000000039,-768.8000000000027,-799.2000000000056,-769.7000000000064,-772.9000000000055,-4625.300000000028
95,606,-491.60000000000224,-538.6999999999983,-547.9000000000024,-542.8999999999944,-535.800000000002,-545.2000000000058,-3202.1000000000054
96,571,-462.7000000000025,-478.5999999999967,-492.99999999999625,-535.7000000000008,-459.0999999999989,-474.50000000000324,-2903.5999999999985
97,810,-716.9000000000029,-742.4000000000011,-769.0000000000018,-766.7000000000007,-766.6000000000079,-731.100000000001,-4492.700000000015
98,646,-533.7000000000032,-578.8000000000012,-587.6000000000001,-593.1999999999985,-564.6000000000012,-592.7000000000032,-3450.6000000000076
99,570,-433.70000000000334,-470.5999999999967,-477.099999999995,-519.7000000000033,-439.79999999999944,-453.5000000000029,-2794.4000000000005
101,774,-680.3000000000063,-717.9000000000051,-716.7000000000023,-746.6000000000074,-698.7000000000072,-731.500000000009,-4291.700000000037
102,733,-590.9000000000038,-641.3999999999995,-661.6000000000017,-672.1999999999979,-628.2000000000037,-633.5000000000034,-3827.80000000001
103,746,-627.5000000000052,-663.6999999999994,-686.0000000000025,-680.9000000000001,-680.0000000000081,-719.1000000000081,-4057.2000000000235
104,862,-751.6000000000072,-801.4000000000023,-815.3000000000053,-829.2000000000036,-799.6000000000087,-815.8000000000065,-4812.900000000033
105,586,-484.2000000000031,-489.59999999999627,-503.0999999999976,-540.4999999999994,-460.2999999999988,-478.8000000000036,-2956.499999999999
106,671,-542.0000000000019,-585.2999999999988,-591.2999999999984,-632.2000000000004,-608.0000000000077,-604.0000000000038,-3562.8000000000106
107,819,-675.2000000000036,-731.999999999999,-774.6000000000037,-772.0000000000025,-742.100000000009,-784.9000000000068,-4480.800000000024
108,843,-729.900000000003,-790.4999999999989,-808.5000000000032,-796.1000000000033,-793.5000000000095,-802.0000000000065,-4720.500000000025
