Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Total
1,1003,-784.9999999999922,-905.4999999999962,-1026.6000000000106,-991.3000000000072,-971.6000000000068,-1007.9000000000109,-5687.900000000023
2,836,-680.900000000002,-754.3999999999968,-819.4000000000024,-825.5000000000041,-793.300000000005,-809.6000000000062,-4683.100000000016
3,1004,-823.2999999999962,-902.5999999999924,-997.3000000000084,-983.3000000000023,-988.9000000000116,-1026.3000000000136,-5721.700000000025
4,860,-722.0000000000023,-784.5999999999955,-838.8000000000043,-857.3000000000036,-867.600000000012,-870.2000000000099,-4940.500000000027
5,790,-627.0000000000002,-717.3999999999925,-786.4000000000043,-809.1000000000071,-771.900000000006,-742.4000000000036,-4454.2000000000135
6,718,-619.0000000000023,-640.099999999994,-686.2000000000016,-679.0000000000009,-662.7000000000064,-697.7000000000066,-3984.700000000012
7,858,-722.9999999999994,-775.5999999999979,-847.1000000000049,-836.7000000000033,-831.1000000000071,-834.800000000005,-4848.3000000000175
8,887,-759.9000000000035,-804.5999999999975,-873.0000000000031,-873.0000000000026,-856.0000000000078,-877.0000000000067,-5043.500000000021
9,871,-667.3999999999985,-757.9999999999915,-848.1000000000041,-866.2000000000061,-857.2000000000114,-868.3000000000094,-4865.200000000021
11,726,-552.8000000000027,-643.5999999999957,-714.2000000000039,-663.6000000000004,-672.0000000000047,-698.2000000000052,-3944.4000000000124
12,705,-564.9000000000018,-625.0999999999966,-688.1000000000031,-671.3000000000029,-662.2000000000053,-654.1000000000003,-3865.70000000001
13,783,-620.4000000000015,-723.0999999999998,-781.300000000008,-762.2000000000002,-752.4000000000041,-750.7000000000014,-4390.100000000015
14,774,-615.9000000000015,-695.3999999999972,-738.1999999999977,-744.4999999999978,-738.2000000000078,-715.700000000005,-4247.900000000007
15,771,-633.6000000000026,-699.8999999999963,-770.6000000000051,-759.9000000000038,-743.800000000006,-747.2000000000055,-4355.000000000019
