Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Total
1,596,-454.40000000000333,-509.39999999999753,-533.0999999999957,-519.6999999999997,-505.49999999999983,-510.80000000000416,-3032.9000000000005
2,512,-379.00000000000307,-432.7999999999983,-442.9999999999979,-425.5999999999974,-437.6000000000028,-444.000000000002,-2562.0000000000014
3,650,-538.7000000000044,-591.300000000001,-608.0000000000032,-563.1999999999985,-560.0999999999993,-561.3000000000013,-3422.6000000000076
4,501,-381.20000000000255,-431.6999999999988,-443.899999999998,-443.3000000000024,-438.4000000000004,-452.1000000000026,-2590.600000000005
5,487,-367.600000000002,-433.3999999999992,-415.89999999999867,-417.8999999999993,-417.00000000000057,-427.5000000000012,-2479.300000000001
6,444,-309.90000000000094,-384.20000000000005,-381.59999999999917,-374.90000000000055,-364.60000000000224,-375.2000000000021,-2190.400000000005
7,558,-437.00000000000284,-498.1999999999998,-485.9999999999971,-487.2000000000003,-478.90000000000094,-502.5000000000034,-2889.8000000000047
8,572,-443.80000000000297,-510.0999999999987,-511.1000000000003,-518.6999999999958,-499.90000000000083,-500.7000000000016,-2984.3000000000006
9,585,-459.800000000004,-508.8000000000003,-519.299999999999,-501.99999999999585,-482.6000000000017,-537.1000000000047,-3009.600000000006
11,509,-376.7000000000028,-442.50000000000017,-457.900000000001,-425.69999999999874,-411.9999999999981,-427.10000000000304,-2541.9000000000037
12,455,-348.0000000000025,-390.1000000000012,-389.39999999999804,-374.0999999999988,-349.7000000000006,-393.0000000000028,-2244.300000000004
13,545,-442.6000000000051,-474.79999999999984,-492.6999999999998,-465.3999999999981,-458.50000000000284,-501.800000000005,-2835.8000000000106
14,487,-338.2000000000022,-405.3000000000004,-406.1999999999983,-400.59999999999786,-400.60000000000355,-415.50000000000233,-2366.4000000000046
15,485,-359.00000000000324,-429.3000000000004,-434.7000000000004,-419.3999999999988,-416.4000000000021,-427.4000000000012,-2486.200000000006
16,473,-343.10000000000184,-399.39999999999975,-401.7999999999987,-399.6999999999995,-377.6000000000015,-401.40000000000214,-2323.000000000003
17,446,-328.3000000000022,-380.40000000000094,-405.30000000000035,-382.19999999999993,-366.50000000000284,-373.4000000000025,-2236.1000000000085
18,476,-342.70000000000186,-410.6000000000019,-418.7000000000004,-399.0999999999988,-393.0000000000022,-394.3000000000026,-2358.400000000008
19,495,-376.80000000000297,-422.80000000000115,-438.3000000000018,-410.3999999999975,-399.90000000000117,-435.7000000000033,-2483.900000000008
21,573,-427.60000000000156,-500.20000000000044,-528.1000000000024,-500.1999999999995,-508.7000000000002,-492.1000000000036,-2956.900000000008
22,528,-385.5000000000031,-451.0999999999994,-462.3999999999999,-439.19999999999646,-424.80000000000075,-456.20000000000226,-2619.2000000000016
23,575,-430.400000000002,-512.0999999999993,-501.3999999999952,-486.99999999999795,-488.50000000000233,-511.0000000000024,-2930.399999999999
24,504,-387.30000000000314,-433.60000000000105,-434.7999999999989,-426.79999999999956,-417.40000000000373,-441.90000000000373,-2541.8000000000097
25,525,-393.1000000000031,-447.3000000000002,-457.49999999999983,-431.29999999999717,-442.20000000000346,-449.70000000000243,-2621.1000000000063
26,523,-401.10000000000133,-448.6999999999999,-461.2000000000009,-451.10000000000036,-428.40000000000225,-444.10000000000224,-2634.6000000000067
27,553,-399.40000000000293,-467.8,-473.9999999999969,-460.19999999999635,-464.2000000000023,-490.8000000000033,-2756.400000000002
28,497,-375.20000000000397,-419.9000000000004,-427.39999999999776,-413.99999999999943,-388.600000000002,-412.4000000000026,-2437.500000000006
29,658,-540.6000000000026,-578.3999999999962,-597.1999999999971,-589.6000000000012,-594.1000000000029,-593.1000000000043,-3493.000000000004
31,470,-356.6000000000032,-420.40000000000174,-421.0,-401.7999999999974,-396.0000000000023,-422.40000000000225,-2418.200000000007
32,597,-437.50000000000233,-518.1999999999998,-533.9000000000003,-509.09999999999917,-518.7000000000016,-525.2000000000031,-3042.6000000000063
33,529,-378.50000000000284,-457.79999999999876,-468.69999999999834,-453.6999999999971,-443.9999999999999,-469.00000000000205,-2671.699999999999
34,651,-499.10000000000383,-580.8000000000011,-579.9999999999976,-567.699999999998,-567.4000000000024,-600.3000000000035,-3395.300000000006
35,578,-432.2000000000026,-509.6000000000009,-504.699999999995,-508.1999999999978,-515.3000000000022,-522.7000000000016,-2992.7
36,560,-420.8000000000028,-487.30000000000166,-497.6999999999999,-462.0999999999958,-474.10000000000235,-503.8000000000033,-2845.8000000000056
37,567,-413.000000000001,-486.69999999999703,-506.8999999999993,-498.0999999999945,-493.19999999999914,-521.5000000000028,-2919.3999999999933
38,519,-418.2000000000032,-451.3000000000006,-461.5000000000004,-451.0999999999991,-441.0000000000025,-466.90000000000254,-2690.000000000008
