Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Total
1,776,-673.2000000000016,-726.7000000000013,-721.4999999999989,-698.0999999999937,-689.9000000000013,-726.8999999999994,-4236.299999999996
2,693,-596.700000000007,-644.0000000000031,-641.7000000000012,-628.9999999999999,-652.2000000000035,-612.3000000000061,-3775.9000000000206
3,938,-839.000000000007,-915.5000000000065,-922.5000000000051,-855.8999999999944,-885.7000000000053,-907.1000000000083,-5325.700000000027
4,681,-580.4000000000049,-630.9999999999995,-642.0000000000016,-626.9999999999982,-659.2000000000068,-645.3000000000046,-3784.9000000000156
5,739,-647.5000000000064,-702.5999999999997,-705.4000000000023,-703.1999999999988,-683.200000000005,-700.5999999999983,-4142.500000000011
6,643,-538.2000000000052,-599.8000000000036,-592.4999999999974,-592.9999999999994,-586.4000000000012,-609.100000000005,-3519.000000000012
7,761,-672.3000000000022,-714.8000000000023,-721.1000000000005,-690.5999999999962,-722.0000000000067,-716.1000000000014,-4236.90000000001
8,775,-666.6000000000034,-751.2000000000033,-729.4999999999985,-733.6000000000006,-704.0000000000018,-747.8000000000064,-4332.700000000014
9,766,-649.7000000000031,-710.2999999999997,-720.0000000000025,-699.8999999999993,-719.1000000000068,-712.800000000003,-4211.800000000015
11,675,-539.6000000000038,-629.8000000000018,-642.5000000000034,-599.7999999999996,-603.2000000000025,-624.0000000000051,-3638.900000000016
12,593,-471.70000000000465,-544.4000000000009,-551.9000000000026,-526.1999999999973,-522.0000000000025,-537.7000000000035,-3153.9000000000115
13,584,-470.1000000000032,-530.0999999999999,-511.699999999996,-520.2999999999995,-530.3000000000054,-534.5000000000042,-3097.000000000008
14,607,-491.20000000000476,-545.2000000000007,-558.5999999999998,-520.3999999999965,-529.1999999999978,-533.7000000000045,-3178.300000000004
15,635,-534.5000000000035,-598.6000000000008,-588.6999999999995,-585.7999999999995,-596.8000000000033,-587.8000000000037,-3492.2000000000103
16,562,-441.900000000003,-502.29999999999995,-505.8999999999999,-498.0999999999995,-470.30000000000024,-505.1000000000036,-2923.6000000000063
17,498,-379.0000000000028,-450.50000000000114,-455.10000000000093,-449.89999999999856,-422.9000000000022,-426.4000000000021,-2583.8000000000075
18,610,-502.4000000000043,-538.6999999999981,-554.5999999999998,-538.4999999999999,-551.1000000000048,-559.2000000000048,-3244.500000000012
19,648,-526.1000000000055,-590.0999999999996,-599.1000000000004,-586.0999999999993,-583.9000000000045,-607.0000000000023,-3492.3000000000116
21,795,-690.1000000000057,-748.4000000000051,-773.8000000000028,-724.9999999999997,-735.0000000000048,-758.5000000000058,-4430.800000000024
22,719,-577.3000000000052,-683.2000000000065,-663.8999999999995,-654.0000000000001,-651.2000000000038,-656.2000000000022,-3885.8000000000175
