Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Total
1,596,-478.20000000000306,-532.7000000000006,-537.0999999999991,-503.89999999999674,-494.7000000000004,-500.5000000000041,-3047.100000000004
2,561,-448.4000000000045,-501.39999999999975,-492.49999999999847,-479.3999999999985,-468.2000000000036,-507.10000000000446,-2897.000000000009
3,677,-544.1000000000028,-620.6000000000007,-642.000000000003,-584.1999999999961,-596.8000000000005,-610.8000000000028,-3598.500000000006
4,483,-376.50000000000176,-439.0000000000012,-423.2999999999984,-406.99999999999795,-402.60000000000133,-432.4000000000031,-2480.800000000004
5,558,-430.2000000000043,-522.9000000000015,-522.500000000003,-480.89999999999634,-497.7000000000026,-496.40000000000333,-2950.600000000011
6,480,-346.9000000000024,-438.7000000000026,-430.700000000001,-405.09999999999906,-405.90000000000146,-411.6000000000022,-2438.9000000000087
7,582,-471.0000000000035,-530.8999999999993,-511.19999999999817,-499.29999999999734,-523.7000000000021,-525.800000000003,-3061.9000000000033
8,554,-433.2000000000032,-510.0999999999989,-503.2999999999981,-473.29999999999734,-474.899999999999,-482.30000000000314,-2877.0999999999995
9,563,-442.7000000000036,-489.59999999999883,-513.3000000000028,-483.7999999999991,-467.60000000000093,-478.70000000000454,-2875.70000000001
11,540,-390.50000000000165,-483.09999999999957,-484.4000000000019,-462.6999999999999,-447.90000000000157,-479.8000000000036,-2748.400000000008
12,441,-319.9000000000027,-383.59999999999917,-391.70000000000226,-366.80000000000007,-339.99999999999983,-356.0000000000027,-2158.0000000000064
13,503,-392.8000000000036,-451.80000000000143,-436.2999999999975,-436.6000000000018,-415.2000000000016,-436.60000000000366,-2569.3000000000093
14,544,-407.70000000000266,-490.9000000000021,-475.49999999999767,-454.299999999998,-458.90000000000225,-470.30000000000206,-2757.600000000005
15,487,-377.8000000000023,-433.7999999999984,-442.39999999999895,-415.39999999999975,-420.0000000000018,-425.4000000000038,-2514.8000000000047
16,467,-353.30000000000194,-400.20000000000084,-399.4000000000004,-400.80000000000126,-358.6000000000007,-387.10000000000235,-2299.4000000000074
17,492,-380.50000000000296,-439.7000000000038,-431.79999999999944,-428.4999999999998,-412.9000000000035,-455.5000000000022,-2548.900000000012
18,518,-382.50000000000284,-470.3000000000014,-478.7000000000007,-430.29999999999745,-441.50000000000273,-441.40000000000305,-2644.700000000008
19,531,-402.4000000000033,-474.0000000000001,-486.99999999999903,-454.1999999999993,-443.8000000000032,-463.70000000000397,-2725.100000000009
21,562,-441.7000000000015,-508.90000000000254,-518.0,-472.6999999999972,-471.90000000000225,-484.4000000000032,-2897.6000000000067
22,515,-388.80000000000285,-449.40000000000055,-439.29999999999825,-423.5999999999981,-408.00000000000153,-426.30000000000183,-2535.4000000000033
23,559,-444.2000000000044,-489.79999999999853,-488.59999999999536,-465.7999999999968,-458.2000000000015,-481.6000000000029,-2828.2
24,487,-357.0000000000023,-420.4000000000009,-428.9999999999995,-411.59999999999985,-406.8000000000013,-412.10000000000184,-2436.9000000000055
25,553,-432.100000000004,-497.40000000000043,-488.9999999999976,-461.19999999999794,-470.0000000000023,-469.30000000000456,-2819.0000000000073
26,560,-449.80000000000297,-495.5000000000002,-492.1999999999991,-492.30000000000115,-460.9000000000034,-491.3000000000046,-2882.0000000000114
27,523,-403.40000000000276,-446.3999999999998,-444.40000000000026,-435.199999999997,-396.6,-445.4000000000034,-2571.400000000003
28,529,-414.00000000000387,-460.40000000000106,-456.499999999999,-441.999999999998,-424.8000000000012,-463.20000000000414,-2660.900000000007
29,670,-549.1000000000046,-605.2999999999993,-638.4000000000013,-588.099999999997,-582.6999999999997,-614.400000000004,-3578.0000000000064
31,469,-347.4000000000021,-434.20000000000374,-422.89999999999975,-400.59999999999917,-403.80000000000217,-409.70000000000283,-2418.60000000001
32,625,-498.10000000000423,-543.799999999997,-565.0000000000003,-533.7999999999988,-528.4000000000019,-563.3000000000037,-3232.400000000006
33,567,-457.2000000000046,-518.9999999999994,-518.6000000000009,-478.7999999999978,-476.4000000000011,-483.1000000000037,-2933.100000000007
34,599,-475.20000000000243,-523.9999999999995,-532.3999999999986,-501.99999999999727,-492.399999999998,-535.4000000000024,-3061.3999999999983
35,541,-406.10000000000184,-482.0000000000011,-502.80000000000024,-447.5999999999969,-445.1999999999992,-472.9000000000026,-2756.600000000002
36,536,-394.3000000000026,-478.7000000000012,-476.5999999999988,-449.0999999999988,-437.69999999999897,-465.40000000000305,-2701.800000000004
37,625,-529.4000000000041,-560.9999999999966,-573.7999999999979,-542.5999999999968,-537.7999999999994,-571.7000000000039,-3316.2999999999984
38,501,-387.30000000000376,-451.6000000000007,-460.6000000000004,-435.20000000000095,-414.0000000000012,-434.3000000000035,-2583.0000000000105
39,552,-432.100000000003,-502.9000000000005,-498.2000000000006,-470.2999999999995,-468.3000000000036,-462.9000000000027,-2834.70000000001
41,530,-418.10000000000286,-471.30000000000035,-469.1000000000015,-465.5000000000003,-441.90000000000174,-475.1000000000033,-2741.00000000001
42,587,-481.2000000000048,-528.3999999999986,-536.4999999999992,-496.39999999999674,-499.80000000000047,-524.7000000000032,-3067.0000000000027
43,500,-386.9000000000034,-432.4999999999989,-440.19999999999817,-421.699999999998,-409.1000000000013,-426.0000000000031,-2516.400000000003
44,572,-440.4000000000044,-509.0999999999984,-509.89999999999725,-481.4999999999984,-472.2999999999996,-501.3000000000037,-2914.500000000002
45,561,-437.5000000000032,-495.79999999999825,-505.89999999999577,-476.7999999999988,-465.800000000001,-483.600000000002,-2865.399999999999
46,530,-425.2000000000037,-459.49999999999767,-478.8000000000007,-457.2999999999987,-441.7000000000001,-474.7000000000035,-2737.2000000000044
47,473,-360.2000000000028,-424.4000000000016,-435.7999999999984,-401.5999999999995,-392.6000000000033,-404.7000000000029,-2419.3000000000084
48,602,-492.7000000000042,-547.2999999999997,-559.8000000000008,-523.2999999999964,-498.10000000000053,-540.0000000000043,-3161.200000000006
49,517,-404.1000000000037,-477.0000000000018,-457.19999999999817,-447.0000000000004,-459.2000000000047,-464.80000000000234,-2709.3000000000116
