Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Total
1,616,-475.9000000000038,-547.3999999999993,-562.1999999999991,-514.499999999996,-529.8000000000017,-546.0,-3175.7999999999997
2,529,-396.7000000000037,-471.4000000000025,-476.8000000000022,-452.4,-443.7000000000025,-443.00000000000324,-2684.000000000014
3,658,-537.2000000000045,-590.2000000000002,-614.7999999999998,-557.4999999999948,-580.9000000000035,-587.9000000000042,-3468.5000000000064
4,501,-400.20000000000255,-451.10000000000167,-464.39999999999895,-422.99999999999744,-418.5000000000018,-438.70000000000147,-2595.900000000004
5,541,-404.0000000000027,-497.4000000000002,-498.6999999999998,-474.3999999999978,-471.6999999999986,-495.10000000000315,-2841.300000000002
6,481,-355.9000000000027,-439.400000000002,-427.0999999999978,-409.4000000000002,-396.20000000000067,-418.3000000000031,-2446.3000000000065
7,556,-436.6000000000025,-505.9000000000001,-487.99999999999824,-477.8999999999981,-472.4000000000009,-503.7000000000018,-2884.5000000000014
8,555,-430.9000000000036,-503.89999999999964,-503.7999999999986,-474.1999999999961,-472.70000000000175,-487.40000000000214,-2872.9000000000015
9,576,-456.5000000000036,-516.6999999999983,-505.1999999999988,-496.39999999999867,-467.500000000003,-512.8000000000036,-2955.100000000006
11,501,-366.6000000000023,-424.69999999999936,-448.30000000000075,-419.19999999999897,-384.50000000000165,-438.40000000000265,-2481.7000000000057
12,458,-341.3000000000027,-406.10000000000264,-391.59999999999997,-386.69999999999965,-342.9000000000012,-398.00000000000136,-2266.6000000000076
13,488,-376.700000000003,-431.1000000000019,-421.8999999999983,-413.39999999999736,-399.6000000000025,-427.0000000000024,-2469.7000000000053
14,514,-378.00000000000284,-445.30000000000024,-460.39999999999844,-422.2999999999971,-423.3000000000015,-427.6000000000023,-2556.9000000000024
15,470,-348.2000000000026,-435.7000000000006,-423.1999999999986,-418.4999999999987,-365.20000000000044,-402.4000000000015,-2393.2000000000025
16,503,-374.10000000000196,-444.1000000000027,-442.70000000000033,-432.2000000000013,-400.1000000000024,-439.70000000000357,-2532.9000000000124
17,448,-328.8000000000024,-400.9000000000028,-399.8999999999993,-380.7999999999988,-359.30000000000234,-387.80000000000155,-2257.5000000000073
18,471,-341.3000000000022,-416.60000000000167,-417.9000000000012,-399.4000000000005,-380.8000000000031,-372.50000000000375,-2328.5000000000127
19,483,-356.90000000000225,-413.6000000000012,-421.69999999999897,-400.5999999999982,-405.2000000000013,-410.1000000000016,-2408.1000000000035
21,606,-462.80000000000365,-547.7000000000002,-550.1000000000012,-537.8000000000008,-509.7000000000009,-567.9000000000037,-3176.00000000001
22,538,-400.9000000000034,-480.0000000000008,-486.8999999999988,-455.49999999999903,-420.3999999999991,-452.20000000000255,-2695.9000000000037
23,588,-440.5000000000029,-516.0000000000007,-546.9000000000003,-492.3999999999961,-507.10000000000116,-517.2000000000028,-3020.100000000004
24,524,-400.40000000000316,-460.80000000000217,-466.5999999999997,-437.0999999999969,-430.000000000003,-480.10000000000196,-2675.0000000000073
25,572,-425.70000000000306,-519.9000000000054,-502.49999999999926,-499.40000000000094,-466.4000000000021,-522.100000000003,-2936.000000000014
26,516,-375.6000000000019,-448.4999999999999,-449.4999999999969,-440.0999999999992,-413.1000000000023,-458.3000000000025,-2585.1000000000026
