Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Total
1,598,-448.60000000000184,-528.6999999999992,-546.2999999999985,-503.0999999999945,-510.89999999999975,-511.5000000000029,-3049.0999999999963
2,548,-435.4000000000042,-475.39999999999964,-482.69999999999783,-485.80000000000274,-459.3000000000036,-464.1000000000053,-2802.700000000013
3,650,-520.4000000000048,-586.800000000001,-606.2000000000041,-562.9999999999975,-552.1999999999991,-581.1000000000029,-3409.70000000001
4,522,-400.5000000000023,-458.00000000000034,-474.70000000000005,-458.60000000000053,-461.0000000000028,-474.90000000000384,-2727.70000000001
5,502,-389.90000000000236,-437.8999999999991,-447.19999999999936,-438.09999999999735,-430.9000000000022,-433.10000000000196,-2577.100000000002
6,498,-366.60000000000264,-453.5000000000023,-419.899999999997,-427.8000000000003,-430.80000000000376,-449.30000000000194,-2547.900000000008
7,558,-451.0000000000031,-490.89999999999844,-506.299999999999,-482.59999999999866,-476.90000000000214,-482.50000000000296,-2890.2000000000044
8,571,-443.90000000000344,-497.7999999999972,-519.1999999999974,-484.999999999995,-510.4000000000004,-515.5000000000015,-2971.799999999995
9,568,-442.20000000000374,-510.60000000000275,-491.49999999999756,-473.2999999999968,-485.10000000000053,-499.300000000003,-2902.000000000004
11,507,-371.90000000000185,-423.89999999999884,-445.30000000000103,-435.6000000000013,-401.6000000000006,-441.5000000000029,-2519.8000000000065
12,508,-394.90000000000407,-439.10000000000076,-443.0000000000003,-430.29999999999876,-430.1000000000042,-446.80000000000365,-2584.2000000000116
13,464,-351.80000000000297,-401.90000000000106,-403.69999999999885,-389.5999999999981,-364.30000000000297,-391.4000000000037,-2302.7000000000075
14,520,-399.5000000000031,-447.2000000000015,-437.0999999999965,-438.60000000000036,-412.9000000000014,-447.70000000000346,-2583.0000000000064
15,468,-355.30000000000274,-409.5999999999998,-405.59999999999854,-405.39999999999844,-390.90000000000117,-403.60000000000315,-2370.400000000004
16,473,-350.10000000000264,-391.29999999999865,-409.70000000000016,-400.09999999999934,-369.00000000000193,-403.8000000000035,-2324.000000000006
17,434,-323.6000000000024,-374.80000000000183,-368.89999999999816,-370.7000000000001,-345.8000000000025,-371.4000000000013,-2155.200000000006
18,480,-362.10000000000366,-412.3000000000022,-428.2000000000004,-402.09999999999786,-384.0000000000011,-396.4000000000026,-2385.1000000000076
19,482,-354.4000000000032,-417.90000000000185,-417.1000000000001,-411.00000000000085,-385.3000000000013,-403.70000000000255,-2389.4000000000096
21,565,-420.6000000000023,-488.89999999999804,-529.6000000000047,-506.000000000003,-474.90000000000055,-482.800000000004,-2902.800000000012
22,508,-370.10000000000196,-428.19999999999936,-439.8999999999979,-431.8999999999998,-392.50000000000125,-418.4000000000025,-2481.0000000000027
